"p1","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","subject_id","session_id","trial_n","free_param","type","AIC","cAIC"
3.34034630257153,658.074248158106,10,10,NA,0,TRUE,TRUE,2.47000000000003,11,25,1210,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",1318.14849631621,1318.15180757449
8.1664850010101,353.269576336423,9,9,NA,0,TRUE,TRUE,1.32999999999998,11,26,807,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",708.539152672845,708.544121616945
5.30454603693678,423.331950488789,9,9,NA,0,TRUE,TRUE,1.46000000000004,11,27,870,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",848.663900977577,848.668509272508
2.19732587710311,621.612477223145,10,10,NA,0,TRUE,TRUE,2.48000000000002,13,18,1225,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",1245.22495444629,1245.22822509224
1.93261488383062,418.665243206388,10,10,NA,0,TRUE,TRUE,1.38,13,19,762,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",839.330486412775,839.33574957067
2.6254137618441,380.429597187317,10,10,NA,0,TRUE,TRUE,1.59000000000003,13,22,798,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",762.859194374635,762.864219500263
1.99112522418086,360.011054176187,9,9,NA,0,TRUE,TRUE,1,13,23,610,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",722.022108352374,722.028687299742
3.96270194070724,362.217851711063,11,11,NA,0,TRUE,TRUE,1.39000000000004,13,24,695,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",726.435703422126,726.441475427898
5.41874630970837,639.267137732165,9,9,NA,0,TRUE,TRUE,2.08000000000004,13,25,1241,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",1280.53427546433,1280.53750387434
11.3118863051273,585.420851870153,10,10,NA,0,TRUE,TRUE,2.75,13,26,1396,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",1172.84170374031,1172.84457318077
7.36734529509285,564.156889708117,9,9,NA,0,TRUE,TRUE,2.02999999999997,13,27,1206,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",1130.31377941623,1130.31710167537
2.08466706551496,475.918732957766,10,10,NA,0,TRUE,TRUE,1.78999999999996,14,12,921,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",953.837465915533,953.84181847266
2.50886855315699,526.638806689973,10,10,NA,0,TRUE,TRUE,1.73000000000002,14,13,891,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",1055.27761337995,1055.28211281752
1.96087952623728,448.947689372459,10,10,NA,0,TRUE,TRUE,1.25,14,14,722,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",899.895378744918,899.900934300474
3.97656642809176,626.035967811599,11,11,NA,0,TRUE,TRUE,2.54000000000008,14,15,1150,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",1254.0719356232,1254.07541994376
3.60516499775215,503.899489793441,11,11,NA,0,TRUE,TRUE,1.90999999999997,14,16,921,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",1009.79897958688,1009.80333214401
2.43911616415067,664.939868644451,11,11,NA,0,TRUE,TRUE,2.36000000000001,14,17,1146,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",1331.8797372889,1331.8832337924
6.75764560878346,115.756841419383,8,8,NA,0,TRUE,TRUE,0.310000000000059,14,18,247,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",233.513682838766,233.530009369379
1.96074453194243,27.1778771590859,9,9,NA,0,TRUE,TRUE,0.0800000000000409,14,22,45,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",56.3557543181718,56.4487775739858
2.05835446712366,641.823267106635,10,10,NA,0,TRUE,TRUE,2.13999999999999,14,23,1057,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",1285.64653421327,1285.65032568246
2.21469486615015,391.162372956011,10,10,NA,0,TRUE,TRUE,1.13999999999999,14,24,649,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",784.324745912023,784.330928292239
3.22899379202279,441.799129333882,11,11,NA,0,TRUE,TRUE,1.74000000000001,14,25,800,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",885.598258667764,885.603271199092
4.4784045042612,429.530154275517,10,10,NA,0,TRUE,TRUE,1.88,14,26,823,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",861.060308551033,861.065180658219
2.87602332361224,526.355967328602,11,11,NA,0,TRUE,TRUE,1.91999999999996,14,27,922,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",1054.7119346572,1054.71628248329
4.06879780501339,170.780439309488,10,10,NA,0,TRUE,TRUE,0.509999999999991,14,28,309,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",343.560878618976,343.573907934937
2.02693132024059,617.480297334761,10,10,NA,0,TRUE,TRUE,1.86000000000001,14,30,1015,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",1236.96059466952,1236.96454333685
4.61855737757138,333.961664048131,10,10,NA,0,TRUE,TRUE,1.32000000000005,14,31,649,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",669.923328096262,669.929510476479
5.53436992765267,417.151762090592,9,9,NA,0,TRUE,TRUE,1.24000000000001,14,32,826,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",836.303524181184,836.308378550116
4.06659572140049,401.132570555457,10,10,NA,0,TRUE,TRUE,1.53999999999996,14,33,739,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",804.265141110914,804.270568519326
1.97142107470408,283.538869711104,10,10,NA,0,TRUE,TRUE,0.959999999999923,14,34,458,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",569.077739422208,569.086511352032
8.88456637819489,361.028277797045,9,9,NA,0,TRUE,TRUE,1.38999999999999,14,35,837,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",724.05655559409,724.061346013251
5.75906211574407,440.469786960265,8,8,NA,0,TRUE,TRUE,1.33000000000004,14,36,912,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",882.939573920529,882.943969524925
