"","p1","p2","p3","p4","p5","p6","p7","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","subject_id","session_id","trial_n","free_param","type","AIC","cAIC"
"L-BFGS-B1090",0.444415556920348,10.8230424846471,1.06764331559847,0.490587082496089,0.0259192446676847,3.10433536491972,0.999014529484611,311.808065525834,40,40,NA,0,FALSE,FALSE,19.679999999993,113,19,729,7,"fit_glaze_osc_zeta_v4_mouse",637.616131051668,637.771470857494
"L-BFGS-B1091",0.48143464371349,6.16731022555115,1.03998412474018,0.571164404923569,0.195235463045874,3.67276967581759,1.001,316.840190127633,127,127,NA,0,FALSE,FALSE,51.960000000021,113,20,605,7,"fit_glaze_osc_zeta_v4_mouse",647.680380255266,647.867984945384
"L-BFGS-B1092",0.627684329206693,6.14548132927674,0.841724906566122,0.99459764589127,0.122830482534616,2.53480094413933,1.001,246.096765623239,116,116,NA,0,FALSE,FALSE,35.2799999999988,113,21,457,7,"fit_glaze_osc_zeta_v4_mouse",506.193531246479,506.442974453606
"L-BFGS-B1093",0.515086078279693,7.58430294891864,1.03450724427228,0.642530182691793,0.0463334847575229,3.37293797144004,0.999263054510861,483.48428231492,75,75,NA,0,FALSE,FALSE,50.4100000000035,113,22,972,7,"fit_glaze_osc_zeta_v4_mouse",980.96856462984,981.084747202454
"L-BFGS-B1094",0.401559703198038,8.01129242814092,1.03748603138607,0.329700253198069,0.0499824632797488,3.22263566042571,0.999,521.500976333832,56,56,NA,0,FALSE,FALSE,42.679999999993,113,23,1101,7,"fit_glaze_osc_zeta_v4_mouse",1057.00195266766,1057.10442293299
"L-BFGS-B1095",0.353763737547633,8.64527565476048,0.787551935704159,1.11845465027187,0.0275888317577614,3.12678605661393,0.999,437.904748117052,77,77,NA,0,FALSE,FALSE,47.4400000000023,113,24,901,7,"fit_glaze_osc_zeta_v4_mouse",889.809496234104,889.934916166914
"L-BFGS-B1096",0.382878532655447,8.06501381589388,0.983279785377671,1.0477397993536,0.132702159253175,3.12477632596136,1.001,397.350187530208,69,69,NA,0,FALSE,FALSE,38.3099999999977,113,25,814,7,"fit_glaze_osc_zeta_v4_mouse",808.700375060417,808.839332876794
"L-BFGS-B1097",0.593072645659874,2.20982168270801,1.11981429807139,0.0955123893389229,0.030586779800686,3.16012694699081,1.001,355.182169251327,83,83,NA,0,FALSE,FALSE,41.4500000000116,115,11,737,7,"fit_glaze_osc_zeta_v4_mouse",724.364338502654,724.517973619252
"L-BFGS-B1098",0.637190425975404,3.37743825393805,1.31973800918343,0.662496503557355,0.0359859358128622,5.31847177610182,0.999,297.947756562353,103,103,NA,0,FALSE,FALSE,39.359999999986,115,12,570,7,"fit_glaze_osc_zeta_v4_mouse",609.895513124706,610.094801380934
"L-BFGS-B1099",0.371785220993432,3.06440085944639,1.00200966395806,0.37739480414359,0.0647706416638749,3.06908991262352,0.999346958934585,419.200485852862,51,51,NA,0,FALSE,FALSE,25.2000000000116,115,13,733,7,"fit_glaze_osc_zeta_v4_mouse",852.400971705725,852.555454464346
"L-BFGS-B1100",0.358903294658655,3.10158229992603,0.123779874991601,0.31400199331053,0.025,1.43311802232074,1.001,474.83735471487,114,114,NA,1,FALSE,TRUE,66.1999999999825,115,14,844,7,"fit_glaze_osc_zeta_v4_mouse",963.674709429739,963.808680721605
"L-BFGS-B1101",0.423936973028674,7.77151629938202,1.0041744344641,0.913405306367084,0.0437016080110553,3.13471856774479,0.99902541882042,406.046951279396,46,46,NA,0,FALSE,FALSE,25.5400000000081,115,15,809,7,"fit_glaze_osc_zeta_v4_mouse",826.093902558793,826.23372777727
"L-BFGS-B1102",0.0402043319371864,14.9841096592987,3.25235035339093,2.10926745577686,0.0374448424640858,2.47434703200594,0.999,53.1428661175703,81,81,NA,0,FALSE,FALSE,7.66000000000349,115,41,142,7,"fit_glaze_osc_zeta_v4_mouse",120.285732235141,121.121553130663
"L-BFGS-B1103",0.635713276515057,1.6912379447552,0.933902523053445,0,0.0342394129444491,3.11546541620299,1.00099968362356,254.661389210989,54,54,NA,0,FALSE,FALSE,17.2699999999895,116,14,480,7,"fit_glaze_osc_zeta_v4_mouse",523.322778421978,523.560066557571
"L-BFGS-B1104",0.637781726682601,3.54568990735541,0.929560588111307,0.628884441133248,0.0828556976862698,1.6164279653052,0.999,191.76816215143,123,123,NA,0,FALSE,FALSE,32.9799999999814,116,15,404,7,"fit_glaze_osc_zeta_v4_mouse",397.536324302861,397.819152585689
"L-BFGS-B1105",0.400837369957659,3.83683237191997,1.5568532146959,0.777784178131455,0.0376666058543539,0.795409591182437,1.001,180.280730951266,124,124,NA,1,FALSE,FALSE,32.75,116,16,395,7,"fit_glaze_osc_zeta_v4_mouse",374.561461902532,374.850867587286
"L-BFGS-B1106",0.369313324262968,2.64978647859151,3.03097189784946,0,0.156017718472034,2.68813177245104,0.999227664572309,192.465641318073,126,126,NA,52,FALSE,FALSE,34.8500000000058,116,17,416,7,"fit_glaze_osc_zeta_v4_mouse",398.931282636147,399.205792440068
"L-BFGS-B1107",0.515802815160029,5.94541275793418,1.00329586733578,0.77387752005259,0.0994170252541363,3.36720916116933,1.001,269.035283174997,71,71,NA,0,FALSE,FALSE,31.3500000000058,116,18,649,7,"fit_glaze_osc_zeta_v4_mouse",552.070566349994,552.245293339073
"L-BFGS-B1108",0.644851843581952,2.47481817118292,1.16970144984885,0.277714312267228,0.102838353385956,3.04252517614893,0.999,328.845119196599,49,49,NA,0,FALSE,FALSE,18.1199999999953,116,19,551,7,"fit_glaze_osc_zeta_v4_mouse",671.690238393197,671.896499903326
"L-BFGS-B1109",0.256739340201183,2.88478041049799,4.06534778665422,1.07875114994149,0.0769269316612683,1.33162391299994,0.999312025435643,375.790430560866,82,82,NA,0,FALSE,FALSE,34.4499999999825,116,20,619,7,"fit_glaze_osc_zeta_v4_mouse",765.580861121732,765.764167177378
"L-BFGS-B1110",0.621976411619224,5.61332228956549,0.592120881709402,0.945926865598081,0.0266441971271071,4.01059463394361,1.001,295.277743490038,122,122,NA,0,FALSE,FALSE,46.9700000000012,116,21,572,7,"fit_glaze_osc_zeta_v4_mouse",604.555486980076,604.75406854036
"L-BFGS-B1111",0.695266003806536,4.70922969650776,2.4096910015664,0.601014428079361,0.2,1.73309157486541,1.001,215.519462348495,153,153,NA,1,FALSE,TRUE,42.0599999999977,116,22,410,7,"fit_glaze_osc_zeta_v4_mouse",445.03892469699,445.317531662164
"L-BFGS-B1112",0.4313728493222,7.83881700341895,0.99431449032582,0.917799424739337,0.0879885432898658,3.12663639010829,1.000582579514,423.59906452061,60,60,NA,0,FALSE,FALSE,34.7300000000105,116,24,845,7,"fit_glaze_osc_zeta_v4_mouse",861.19812904122,861.331940271805
"L-BFGS-B1113",0.383213033478074,6.85480968749842,3.92119644004244,0,0.194130580483087,4.29299276258932,1.00099937667063,457.141806416147,140,140,NA,52,FALSE,FALSE,93.25,116,25,967,7,"fit_glaze_osc_zeta_v4_mouse",928.283612832293,928.400401153461
"L-BFGS-B1114",0.618945141745862,10.2183019990905,1.4452228646431,2.47950904503761,0.0509068273658258,1.00091205552762,0.999522142563902,60.4472098279534,97,97,NA,0,FALSE,FALSE,7.88999999998487,116,29,121,7,"fit_glaze_osc_zeta_v4_mouse",134.894419655907,135.885570098385
"L-BFGS-B1115",0.442310323489927,2.10131921741451,1.88024522169145,0,0.2,1.84725390208792,1.001,375.134137478691,112,112,NA,1,FALSE,TRUE,54.390000000014,117,35,716,7,"fit_glaze_osc_zeta_v4_mouse",764.268274957381,764.426467047777
"L-BFGS-B1116",0.386775976951697,2.35530640578993,0.883678099283596,0.473131356300533,0.0694387853609005,2.6369169144971,1.001,447.185745262347,83,83,NA,0,FALSE,FALSE,46.4400000000023,117,36,826,7,"fit_glaze_osc_zeta_v4_mouse",908.371490524695,908.508409840098
"L-BFGS-B1117",0.390378643996306,2.25191057416917,1.0936470299704,0.389213635788707,0.0407266761879481,3.38397167203844,0.999,418.456272112166,127,127,NA,1,FALSE,FALSE,66.1300000000047,117,37,765,7,"fit_glaze_osc_zeta_v4_mouse",850.912544224331,851.060496668189
"L-BFGS-B1118",0.383482210605413,2.82223546065233,1.0853901191677,0.340964033486874,0.085996115012381,3.25659215755347,1.001,440.60130494051,105,105,NA,0,FALSE,FALSE,64.570000000007,117,38,901,7,"fit_glaze_osc_zeta_v4_mouse",895.202609881021,895.328029813831
"L-BFGS-B1119",0.478338435707269,3.09066165787277,2.37146588799276,0.800044478394193,0.0959450690522848,3.38785838542052,0.999,493.311070269015,118,118,NA,52,FALSE,FALSE,73.7999999999884,117,39,906,7,"fit_glaze_osc_zeta_v4_mouse",1000.62214053803,1000.74686214159
"L-BFGS-B1120",0.471945020313075,3.5628121954043,0.69273365514367,0.531024741087031,0.0750687177449968,5.36296906049738,0.999,513.931261343641,178,178,NA,52,FALSE,FALSE,112.089999999997,117,40,917,7,"fit_glaze_osc_zeta_v4_mouse",1041.86252268728,1041.98573500851
"L-BFGS-B1121",0.575213914537685,3.77352560325307,1.04928847207518,0.976843236249332,0.0508186677276211,3.11828348849703,0.999023649358286,740.751456484967,69,69,NA,52,FALSE,FALSE,60.109999999986,117,42,1248,7,"fit_glaze_osc_zeta_v4_mouse",1495.50291296993,1495.59323555058
"L-BFGS-B1122",0.295908912282879,2.80918615005413,1.84174841330897,0.628608762287056,0.0272087637272613,1.26572056200273,1.001,762.510603741768,119,119,NA,1,FALSE,FALSE,105.580000000016,117,43,1273,7,"fit_glaze_osc_zeta_v4_mouse",1539.02120748354,1539.10974503294
"L-BFGS-B1123",0.399980536387878,2.65632043012881,1.04331368808312,0.56574402644073,0.0649533105116094,2.75057776413006,0.999,553.445310225106,119,119,NA,1,FALSE,FALSE,74.7200000000012,117,44,907,7,"fit_glaze_osc_zeta_v4_mouse",1120.89062045021,1121.01520332007
"L-BFGS-B1124",0.370773543276304,2.54991865842663,0,0.754696089896654,0.0840996312169761,3.5501019081293,1.0008890985602,319.087065523382,101,101,NA,0,FALSE,FALSE,35.2200000000012,117,45,518,7,"fit_glaze_osc_zeta_v4_mouse",652.174131046763,652.393738889901
"L-BFGS-B1125",0.57284220907764,2.12633304569908,3.16927774860578,0,0.0285206236877289,0.81413660376027,0.999,651.494099179152,136,136,NA,0,FALSE,FALSE,99.6999999999825,117,46,1056,7,"fit_glaze_osc_zeta_v4_mouse",1316.9881983583,1317.09506858731
"L-BFGS-B1126",0.490464746159023,2.03849262446764,0.970925774011983,0.246799673531897,0.0638092206750569,3.41910941994559,1.001,517.062016524639,103,103,NA,0,FALSE,FALSE,59.2200000000012,117,47,843,7,"fit_glaze_osc_zeta_v4_mouse",1048.12403304928,1048.25816478581
"L-BFGS-B1127",0.617695715859673,2.3734611264593,0.286218058241912,0.406668844387441,0.0436902681449407,4.35020404024863,0.999180528534546,362.099384438076,189,189,NA,0,FALSE,FALSE,75.8300000000163,117,49,592,7,"fit_glaze_osc_zeta_v4_mouse",738.198768876152,738.390549698069
"L-BFGS-B1128",0.408731037671665,2.39152538326604,10,0.29340178460077,0.025,1.61375829262378,1.001,264.229559095069,107,107,NA,1,FALSE,TRUE,41.109999999986,118,7,570,7,"fit_glaze_osc_zeta_v4_mouse",542.459118190138,542.658406446366
"L-BFGS-B1129",0.522752015900662,6.74560020954272,1.0037178756866,1.15958833699135,0.025,1.48676347007187,1.001,208.078884601498,105,105,NA,1,FALSE,TRUE,43.7200000000012,118,8,614,7,"fit_glaze_osc_zeta_v4_mouse",430.157769202996,430.342587684844
"L-BFGS-B1130",0.49331147117277,3.94069098564152,1.08309568519691,0.950524361742731,0.025,1.14583754761732,0.999,348.652927775403,112,112,NA,1,FALSE,FALSE,54.5799999999872,118,10,719,7,"fit_glaze_osc_zeta_v4_mouse",711.305855550805,711.463380164026
"L-BFGS-B1131",0.461098689752837,4.31875270705297,1.01496821841676,0.94806270102724,0.062757176850548,3.12713423421636,0.9990022279519,431.136370106123,46,46,NA,0,FALSE,FALSE,28.8699999999953,118,11,914,7,"fit_glaze_osc_zeta_v4_mouse",876.272740212245,876.396360521296
"L-BFGS-B1132",0.589390958801527,4.17283620188966,1.03969244269635,1.00565504557343,0.0398462212860343,3.11487411267962,0.99904654889882,417.622868990371,61,61,NA,52,FALSE,FALSE,30.7299999999814,118,12,740,7,"fit_glaze_osc_zeta_v4_mouse",849.245737980742,849.398743445223
"L-BFGS-B1133",0.492655457270166,6.28764671424936,1.0096163834309,0.645271333512742,0.0251606735047611,2.99925659549851,0.999014047313098,562.718511479382,54,54,NA,0,FALSE,FALSE,39.8099999999977,118,13,1072,7,"fit_glaze_osc_zeta_v4_mouse",1139.43702295876,1139.54228611666
"L-BFGS-B1134",0.532522327676907,10.0681814347617,1.0387608080691,1.4065576538875,0.055202474345196,2.32682921521362,0.999132205620235,419.827999809043,140,140,NA,52,FALSE,FALSE,85.4400000000023,118,14,891,7,"fit_glaze_osc_zeta_v4_mouse",853.655999618086,853.782839935187
"L-BFGS-B1135",0.536432241107903,7.48511881888461,1.02523104776916,1.04532069830342,0.129181029357042,3.22750559788245,0.999000069007297,413.136198860472,52,52,NA,0,FALSE,FALSE,29.3199999999779,118,15,819,7,"fit_glaze_osc_zeta_v4_mouse",840.272397720944,840.410498830685
"L-BFGS-B1136",0.688101491336381,1.83755010502643,1.14448001814769,0.119072434023141,0.2,3.74657850934976,0.999,335.681366434213,78,78,NA,0,FALSE,TRUE,31.3699999999953,120,24,596,7,"fit_glaze_osc_zeta_v4_mouse",685.362732868426,685.553209058902
"L-BFGS-B1137",0.326800489214327,4.72691472491682,0.996800237250634,0.908534058156725,0.117621320045218,3.15644119902739,0.999,277.669145120612,51,51,NA,0,FALSE,FALSE,21.890000000014,120,26,630,7,"fit_glaze_osc_zeta_v4_mouse",569.338290241225,569.518354549906
"L-BFGS-B1138",0.641671418225044,7.06099080550859,1.01884761303091,1.11757737170403,0.025,2.92521924560705,0.999,232.557419443667,23,23,NA,0,FALSE,TRUE,7.32999999998719,120,27,482,7,"fit_glaze_osc_zeta_v4_mouse",479.114838887334,479.351125807165
"L-BFGS-B1139",0.507391552324012,2.64461481673158,0.951203211275082,1.36263931406197,0.0337778828310398,0.498590054368828,1.001,296.591873028733,93,93,NA,0,FALSE,FALSE,35.2900000000081,120,28,561,7,"fit_glaze_osc_zeta_v4_mouse",607.183746057466,607.386277703035
"L-BFGS-B1140",0.433554390461948,3.10617720744489,1.02085352068008,0.552721074917511,0.123832332418466,3.16074444561935,1.001,173.607839843378,50,50,NA,0,FALSE,FALSE,14.1699999999837,120,29,433,7,"fit_glaze_osc_zeta_v4_mouse",361.215679686756,361.47920909852
"L-BFGS-B1141",0.400505040096762,3.90343779449628,1.39756908596275,0.82971196559895,0.025,2.83900384045105,1.00093678292559,288.473439385527,116,116,NA,1,FALSE,FALSE,38.1399999999849,120,30,486,7,"fit_glaze_osc_zeta_v4_mouse",590.946878771054,591.181188394485
"L-BFGS-B1142",0.280367218748376,5.08044320198849,1.01645975288752,0.962161641961043,0.0615778395753642,3.10972390401531,0.999,229.53620510842,49,49,NA,0,FALSE,FALSE,13.1600000000035,120,31,407,7,"fit_glaze_osc_zeta_v4_mouse",473.07241021684,473.353111971226
"L-BFGS-B1143",0.436020369149144,3.51828459172218,1.02388738139301,0.975190249214711,0.177116812761993,3.17673462913659,0.999,378.562210124708,53,53,NA,0,FALSE,FALSE,22.8099999999977,120,32,631,7,"fit_glaze_osc_zeta_v4_mouse",771.124420249417,771.304195530316
"L-BFGS-B1144",0.344935645964343,2.6419054433875,4.71008726348529,3.63416440064819e-04,0.116179794657804,4.9755178884643,1.00081631371549,238.810384621495,112,112,NA,0,FALSE,FALSE,31.0800000000163,120,35,417,7,"fit_glaze_osc_zeta_v4_mouse",491.620769242991,491.894607873797
"L-BFGS-B1145",0.122081024343754,4.24276556198844,1.11599121095394,0.761957231993297,0.0467411503753742,3.09826007388626,0.999,257.504248929868,39,39,NA,0,FALSE,FALSE,11.9400000000023,120,36,462,7,"fit_glaze_osc_zeta_v4_mouse",529.008497859735,529.255193894978
"L-BFGS-B1146",0.338149393348069,3.78393481505577,1.01677822477753,0.731544913634599,0.0695922404897937,3.18338221209232,0.999,387.07070734406,86,86,NA,0,FALSE,FALSE,38.8500000000058,120,37,667,7,"fit_glaze_osc_zeta_v4_mouse",788.14141468812,788.311369164599
"L-BFGS-B1147",0.445307524960154,4.16486214158125,0.821622144003221,0.431903151961052,0.2,4.33604017543335,1.001,177.055950936387,105,105,NA,1,FALSE,FALSE,22.8099999999977,120,38,325,7,"fit_glaze_osc_zeta_v4_mouse",368.111901872774,368.465214175613
"L-BFGS-B1148",0.545612171976389,3.0319077076237,0.520369578047187,0.250600793075046,0.025,2.71781449669158,1.001,410.493338677306,106,106,NA,1,FALSE,TRUE,50.640000000014,120,39,709,7,"fit_glaze_osc_zeta_v4_mouse",834.986677354612,835.146449109248
"L-BFGS-B1149",0.544050619766172,3.59514676004697,1.04045434238071,0.970183470563362,0.0305574722398971,3.12884743296781,0.999580270026812,235.041183094752,59,59,NA,0,FALSE,FALSE,15.6300000000047,120,40,401,7,"fit_glaze_osc_zeta_v4_mouse",484.082366189505,484.367353466859
"L-BFGS-B1150",0.348787135622267,4.39229605328165,2.74511690422133,0.849449530252437,0.025,3.02349301777729,0.999,238.070466836546,103,103,NA,1,FALSE,TRUE,29.0200000000186,120,41,426,7,"fit_glaze_osc_zeta_v4_mouse",490.140933673091,490.408876256823
"L-BFGS-B1151",0.330147184529703,3.5392800765887,1.0069910092963,0.995641587220345,0.0347606320782506,3.14149190132002,0.999,270.670656413133,49,49,NA,0,FALSE,FALSE,14.9200000000128,120,42,457,7,"fit_glaze_osc_zeta_v4_mouse",555.341312826267,555.590756033394
"L-BFGS-B1152",0.471787794755903,1.9595630392108,0,0.181282206227444,0.0942401201187306,3.48156558455406,1.001,476.853985513313,85,85,NA,0,FALSE,FALSE,44.5400000000081,120,43,770,7,"fit_glaze_osc_zeta_v4_mouse",967.707971026626,967.854952653922
"L-BFGS-B1153",0.419349292087395,5.11303115764789,0.989082850641073,0.665151467202363,0.0335978476978878,3.29143867835181,0.999,365.808189818426,56,56,NA,0,FALSE,FALSE,25.5299999999988,120,44,681,7,"fit_glaze_osc_zeta_v4_mouse",745.616379636853,745.782798656169
"L-BFGS-B1154",0.395206944428628,14.1719728430364,0.69199462456251,1.4363617571283,0.190410927732015,5.03433798966485,1.00060845091348,226.314319257968,140,140,NA,0,FALSE,FALSE,49.8300000000163,120,45,530,7,"fit_glaze_osc_zeta_v4_mouse",466.628638515936,466.843197902909
"L-BFGS-B1155",0.445771679853279,8.05207266213463,1.20800829708216,0.524355327317998,0.110734768999611,3.26969522795614,0.999,256.651111851668,128,128,NA,0,FALSE,FALSE,50.3999999999942,120,46,562,7,"fit_glaze_osc_zeta_v4_mouse",527.302223703337,527.504389768319
"L-BFGS-B1156",0.62222651454801,13.2495550975739,1.12617635165411,0.595291459035704,0.2,3.05305245653833,1.001,201.831618462728,102,102,NA,1,FALSE,TRUE,35,120,47,506,7,"fit_glaze_osc_zeta_v4_mouse",417.663236925457,417.88813652385
"L-BFGS-B1157",0.692012693639541,1.96902349551716,2.09458300196167,0,0.0379699187276237,4.85971781117965,1.001,399.789498866362,161,161,NA,0,FALSE,FALSE,89.1300000000047,121,3,809,7,"fit_glaze_osc_zeta_v4_mouse",813.578997732724,813.718822951201
"L-BFGS-B1158",0.513155218504765,2.33765538304227,1.02643927719906,0,0.2,3.21680704132863,0.99954271053112,438.408067496768,22,22,NA,0,FALSE,FALSE,13.429999999993,121,4,865,7,"fit_glaze_osc_zeta_v4_mouse",890.816134993537,890.946823441611
"L-BFGS-B1159",0.473902831664471,2.93072457166516,1.03027653548659,0.325160543679357,0.0540322422558389,3.02434963532243,0.999026625516856,360.283936671347,50,50,NA,0,FALSE,FALSE,26.3099999999977,121,5,735,7,"fit_glaze_osc_zeta_v4_mouse",734.567873342695,734.721931114359
"L-BFGS-B1160",0.49616307448572,7.46558965452989,1.01546045472218,0.668955459865998,0.0367353953013242,3.16221457057749,0.999,356.969504956856,35,35,NA,0,FALSE,FALSE,25.2200000000012,121,6,1017,7,"fit_glaze_osc_zeta_v4_mouse",727.939009913712,728.050010904792
"L-BFGS-B1161",0.41742649281541,19.5527176327038,1.64576522709716,0.335017941203235,0.197064675451057,5.4949354130515,1.001,304.416674474314,55,55,NA,0,FALSE,FALSE,41.8099999999977,121,7,1006,7,"fit_glaze_osc_zeta_v4_mouse",622.833348948628,622.945573397526
"L-BFGS-B1162",0.465126260271107,16.54321881962,0.950421362459868,0.754033274223792,0.13885987960994,3.25570822506487,0.999,338.406948854885,51,51,NA,0,FALSE,FALSE,31.6199999999953,121,8,896,7,"fit_glaze_osc_zeta_v4_mouse",690.81389770977,690.940023835896
"L-BFGS-B1163",0.483286262979625,15.4526646506978,1.01558943122643,0.380418530676879,0.025,1.14584340620219,1.001,361.323165343145,119,119,NA,1,FALSE,FALSE,87.6600000000035,121,9,1056,7,"fit_glaze_osc_zeta_v4_mouse",736.64633068629,736.753200915298
"L-BFGS-B1164",0.534480587533247,14.6553372614424,1.00438967812499,0.0800752839745622,0.0279755549178063,2.9590137550904,0.999,301.841604993601,54,54,NA,0,FALSE,FALSE,37.9700000000012,121,10,1012,7,"fit_glaze_osc_zeta_v4_mouse",617.683209987202,617.794763772063
"L-BFGS-B1165",0.470304839127456,16.0452013360558,1.05269292527839,0.731053760177904,0.104393873731331,3.24091772154087,0.999274142264957,148.185351950725,47,47,NA,0,FALSE,FALSE,12.609999999986,121,11,398,7,"fit_glaze_osc_zeta_v4_mouse",310.37070390145,310.657883388629
"L-BFGS-B1166",0.503640146143606,16.8484389426643,0.884183108888746,0.481776129252387,0.0756523520971869,1.67674766699557,1.001,119.595678021804,121,121,NA,1,FALSE,FALSE,27.9599999999919,121,12,345,7,"fit_glaze_osc_zeta_v4_mouse",253.191356043608,253.523700257257
