"Trial","Variable","Mean","Sd","Error","p"
58,"diff_acf_Stimulus",3.51102452558217e-04,0.0434386070684847,0.00131433551029489,"> 0.05"
59,"diff_acf_Stimulus",3.53141854256519e-04,0.0439565392981816,0.00133000674764243,"> 0.05"
60,"diff_acf_Stimulus",-0.00109171445780764,0.0424575283107227,0.0012846507036967,"> 0.05"
61,"diff_acf_Stimulus",-0.00106430331600519,0.0426520464215794,0.00129053629897123,"> 0.05"
62,"diff_acf_Stimulus",4.92273916516927e-04,0.0432175665227606,0.0013076474174193,"> 0.05"
63,"diff_acf_Stimulus",-3.61655317346926e-04,0.0432971123062091,0.0013100542590502,"> 0.05"
64,"diff_acf_Stimulus",-0.00111174904692273,0.042810885100405,0.00129534233051961,"> 0.05"
65,"diff_acf_Stimulus",-9.59446462100534e-04,0.0431883056338263,0.00130676206155767,"> 0.05"
66,"diff_acf_Stimulus",-0.00113945317298307,0.0428727518630037,0.00129721425249129,"> 0.05"
67,"diff_acf_Stimulus",7.09648850534453e-06,0.0424106339167384,0.00128338474401962,"> 0.05"
68,"diff_acf_Stimulus",-2.9388059311593e-04,0.042829678816267,0.00129606542764652,"> 0.05"
69,"diff_acf_Stimulus",-0.00126023937189586,0.0423399655251716,0.00128124625356934,"> 0.05"
70,"diff_acf_Stimulus",-6.36113073926268e-04,0.0431541803154251,0.0013058851411233,"> 0.05"
71,"diff_acf_Stimulus",3.62886334411111e-04,0.0430152417679305,0.00130168073303638,"> 0.05"
72,"diff_acf_Stimulus",3.28101636088467e-04,0.0418876851085806,0.00126755983266342,"> 0.05"
73,"diff_acf_Stimulus",-6.17620489493453e-05,0.042649460253566,0.00129061184837643,"> 0.05"
74,"diff_acf_Stimulus",-0.0011695919796968,0.042225022320655,0.00127776796660493,"> 0.05"
75,"diff_acf_Stimulus",-5.37650943797076e-04,0.0423905504246795,0.00128277699909967,"> 0.05"
76,"diff_acf_Stimulus",-7.42050667700314e-04,0.0420573521460068,0.00127269411308524,"> 0.05"
77,"diff_acf_Stimulus",-4.34203977801708e-04,0.0422774978264713,0.001279355923619,"> 0.05"
78,"diff_acf_Stimulus",-0.00129774838789001,0.041588748864151,0.00125851374728095,"> 0.05"
79,"diff_acf_Stimulus",-2.5131682948405e-04,0.0410859190610628,0.00124329765550102,"> 0.05"
80,"diff_acf_Stimulus",-0.001865107125571,0.04140440761633,0.00125293541177171,"> 0.05"
81,"diff_acf_Stimulus",-4.94997802832849e-04,0.0425579477326952,0.00128799612020235,"> 0.05"
82,"diff_acf_Stimulus",-0.00120443446999342,0.0417718319563178,0.00126435544159048,"> 0.05"
83,"diff_acf_Stimulus",-3.34022594139442e-04,0.0422422390423339,0.0012785937866932,"> 0.05"
