"subject_id","session_id","Stimulus_History","History","Accuracy","Imbalance","RT"
1,1,52.3929471032746,50.1259445843829,45.9798994974874,57.7386934673367,3138.98110749186
1,2,56.3522012578616,52.8301886792453,48.9949748743719,59.108040201005,3204.16981981982
1,3,55.1523947750363,57.3294629898404,44.9275362318841,60.231884057971,3270.30695488723
1,4,58.1514762516046,56.3543003851091,50.3846153846154,58.7179487179487,3327.35518341307
1,5,56.25,61.3888888888889,47.8502080443828,59.9306518723994,3122.4436426117
1,6,57.8500707213579,57.001414427157,51.1299435028249,58.4745762711864,3063.3971580817
1,7,55.4330708661417,52.5984251968504,50.6289308176101,58.2547169811321,3069.48139059304
1,8,53.9657853810264,53.9657853810264,46.2732919254658,58.1832298136646,3017.8808318264
1,9,61.4525139664804,64.2458100558659,38.4401114206128,67.7437325905292,3250.49963369964
1,10,59.1224018475751,59.1224018475751,48.1566820276498,62.741935483871,2779.91306818182
1,11,55.7336621454994,60.9124537607892,43.9655172413793,63.5837438423645,2484.96302083334
1,12,70.3703703703704,85.7142857142857,24.2744063324538,82.7176781002639,2848.37181008902
1,13,58.6102719033233,54.380664652568,47.5113122171946,60,2468.15503355704
1,14,67.986798679868,97.3597359735974,17.6923076923077,90.3406593406593,2070.96390605686
1,15,72.9809104258443,97.3568281938326,15.2492668621701,91.4369501466276,2043.194
1,16,70.020964360587,87.8406708595388,24.4769874476987,83.2008368200837,2023.93174603174
1,17,56.7407407407407,65.9259259259259,48.8165680473373,65.103550295858,1934.49968553459
1,18,60.4591836734694,61.0969387755102,45.9872611464968,65.0573248407643,2096.98908355795
1,19,54.2270531400966,55.6763285024155,58.021712907117,57.5874547647768,1930.69835651075
1,20,55.6737588652482,53.5460992907801,59.646017699115,56.9557522123894,1787.81211538462
1,21,54.8009367681499,68.384074941452,50.9345794392523,63.5046728971963,2242.8932642487
1,22,56.4334085778781,58.0135440180587,61.7117117117117,58.5810810810811,2109.61159793815
1,23,57.5549450549451,57.1428571428571,52.1262002743484,61.2071330589849,1793.16592592593
1,24,62.3841059602649,70.3311258278146,42.8571428571429,68.7301587301587,1870.27132963989
1,25,57.162346521146,61.6643929058663,56.267029972752,61.7438692098093,1799.97147239264
1,26,57.0117955439056,61.3368283093054,54.8429319371728,62.4607329842932,1778.40843881856
1,27,57.0480928689884,56.5505804311774,69.0397350993377,56.3576158940397,1777.44535901927
1,28,56.7430025445293,57.6335877862595,68.3608640406607,57.700127064803,1694.96253333333
1,29,51.1013215859031,51.1013215859031,76.2637362637363,53.7362637362637,1645.44289405685
1,30,48.1099656357388,48.6254295532646,83.5334476843911,51.5265866209262,1629.51726755218
1,31,51.6949152542373,44.4915254237288,77.3784355179704,52.1353065539112,1977.27043701799
1,32,60.3629417382999,62.559694364852,53.4351145038168,61.0591603053435,1340.31320564516
1,33,53.448275862069,63.1299734748011,61.0596026490066,58.2119205298013,1346.76306179775
1,34,59.1869918699187,69.7560975609756,54.0584415584416,61.7045454545455,1370.37416974169
1,35,58.7606837606838,61.965811965812,59.275053304904,58.5714285714286,1437.37976744186
1,36,56.7885117493473,66.4490861618799,58.5397653194263,57.9009126466754,1334.09916083916
1,37,56.8777292576419,58.4061135371179,64.7764449291167,55.2453653217012,1397.7290609137
1,38,58.0645161290323,61.0887096774194,57.1428571428571,57.1629778672032,1569.94275862069
1,39,57.71484375,66.40625,55.7073170731707,59.8243902439024,1345.62428419937
1,40,52.183908045977,55.2873563218391,69.0011481056257,54.247990815155,1419.96710843374
1,41,55.2397868561279,57.0159857904085,71.9858156028369,53.3156028368794,1262.16330798479
1,42,61.7328519855596,71.841155234657,48.8728584310189,62.8403967538323,1752.14280408543
1,43,51.3574660633484,56.5610859728507,82.9378531073446,52.2937853107345,1575.14269801981
1,44,50.3201024327785,62.0767494356659,64.328899637243,52.6832018038331,1676.24465558195
